time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
266.138,-0.08,-0.08,0.99,-0.02,0.01,-0.00,0.00,-0.00,0.00,0.00
266.197,-0.08,-0.07,0.99,-0.02,0.01,-0.00,0.00,-0.00,0.00,0.00
266.199,-0.08,-0.07,0.99,-0.02,0.01,-0.00,0.00,-0.00,0.00,0.00
266.2,-0.08,-0.07,0.99,-0.02,0.02,0.03,0.00,-0.00,0.00,0.00
266.256,-0.07,-0.07,1.00,-0.02,0.02,0.03,0.00,-0.00,0.00,0.00
266.259,-0.07,-0.07,1.00,-0.02,0.02,0.03,0.00,-0.00,-0.00,0.00
266.26,-0.07,-0.07,1.00,-0.01,0.01,0.06,0.00,-0.00,-0.00,0.00
266.336,-0.08,-0.07,1.00,-0.01,0.01,0.06,0.00,-0.00,-0.00,0.00
266.339,-0.08,-0.07,1.00,-0.01,0.01,0.06,0.00,0.00,0.00,0.00
266.34,-0.08,-0.07,1.00,-0.02,0.02,0.04,0.00,0.00,0.00,0.00
266.398,-0.08,-0.07,0.99,-0.02,0.02,0.04,0.00,0.00,0.00,0.00
266.401,-0.08,-0.07,0.99,-0.02,0.02,0.04,0.00,0.00,0.00,0.00
266.403,-0.08,-0.07,0.99,-0.01,0.01,0.04,0.00,0.00,0.00,0.00
266.454,-0.08,-0.07,0.99,-0.01,0.01,0.04,0.00,0.00,0.00,0.00
266.456,-0.08,-0.07,0.99,-0.01,0.01,0.04,0.00,0.00,0.00,0.00
266.456,-0.08,-0.07,0.99,-0.02,0.00,0.01,0.00,0.00,0.00,0.00
266.535,-0.08,-0.07,0.99,-0.02,0.00,0.01,0.00,0.00,0.00,0.00
266.538,-0.08,-0.07,0.99,-0.02,0.00,0.01,-0.00,0.00,0.00,0.00
266.539,-0.08,-0.07,0.99,-0.01,0.03,-0.03,-0.00,0.00,0.00,0.00
266.599,-0.08,-0.07,0.99,-0.01,0.03,-0.03,-0.00,0.00,0.00,0.00
266.602,-0.08,-0.07,0.99,-0.01,0.03,-0.03,-0.00,0.00,-0.00,0.00
266.604,-0.08,-0.07,0.99,-0.02,0.02,-0.04,-0.00,0.00,-0.00,0.00
266.653,-0.08,-0.07,0.99,-0.02,0.02,-0.04,-0.00,0.00,0.00,0.00
266.655,-0.08,-0.07,0.98,-0.02,0.02,-0.04,-0.00,0.00,0.00,0.00
266.656,-0.08,-0.07,0.98,-0.02,0.03,-0.06,-0.00,0.00,0.00,0.00
266.733,-0.08,-0.07,0.98,-0.02,0.03,-0.06,-0.00,0.00,0.00,0.00
266.736,-0.08,-0.07,0.98,-0.02,0.03,-0.06,-0.00,-0.00,0.00,0.00
266.737,-0.08,-0.07,0.98,-0.02,0.01,-0.04,-0.00,-0.00,0.00,0.00
266.792,-0.08,-0.07,0.99,-0.02,0.01,-0.04,-0.00,-0.00,0.00,0.00
266.794,-0.08,-0.07,0.99,-0.03,0.01,-0.03,-0.00,-0.00,0.00,0.00
266.8,-0.08,-0.07,0.99,-0.03,0.01,-0.03,-0.00,-0.00,0.00,0.00
266.855,-0.08,-0.07,0.99,-0.00,0.02,-0.02,-0.00,-0.00,0.00,0.00
266.856,-0.08,-0.07,0.99,-0.00,0.02,-0.02,-0.00,-0.00,0.00,0.00
266.856,-0.08,-0.07,0.99,-0.00,0.02,-0.02,-0.00,-0.00,0.00,0.00
266.974,-0.08,-0.07,0.99,-0.00,0.02,-0.02,-0.00,-0.00,0.00,0.00
266.976,-0.08,-0.07,0.99,-0.00,0.02,-0.02,-0.00,-0.00,-0.00,0.00
266.978,-0.08,-0.07,0.99,-0.02,0.00,-0.00,-0.00,-0.00,-0.00,0.00
267.033,-0.08,-0.07,0.99,-0.02,0.00,-0.00,-0.00,-0.00,-0.00,0.00
267.037,-0.08,-0.07,0.99,-0.02,0.00,-0.00,-0.00,-0.00,-0.00,0.00
267.038,-0.08,-0.07,0.99,0.00,0.01,0.01,-0.00,-0.00,-0.00,0.00
267.096,-0.08,-0.07,0.99,-0.00,-0.00,0.02,-0.00,-0.00,-0.00,0.00
267.098,-0.08,-0.07,0.99,-0.00,-0.00,0.02,-0.00,-0.00,0.00,0.00
267.099,-0.08,-0.07,0.99,-0.00,-0.00,0.02,-0.00,-0.00,0.00,0.00
267.153,-0.07,-0.07,0.99,-0.00,-0.00,0.02,-0.00,-0.00,0.00,0.00
267.156,-0.07,-0.07,0.99,-0.00,-0.00,0.02,-0.00,-0.00,0.00,0.00
267.157,-0.07,-0.07,0.99,0.02,0.01,0.01,-0.00,-0.00,0.00,0.00
267.213,-0.07,-0.07,0.99,0.02,0.01,0.01,-0.00,-0.00,0.00,0.00
267.216,-0.07,-0.07,0.99,0.02,0.01,0.01,0.00,-0.00,-0.00,0.00
267.217,-0.07,-0.07,0.99,0.01,-0.01,0.03,0.00,-0.00,-0.00,0.00
267.273,-0.07,-0.07,0.99,0.01,-0.01,0.03,-0.00,0.00,0.00,0.00
267.276,-0.07,-0.07,0.99,-0.01,-0.00,0.03,-0.00,0.00,0.00,0.00
267.277,-0.08,-0.07,0.99,-0.01,-0.00,0.03,-0.00,0.00,0.00,0.00
267.332,-0.08,-0.07,0.99,0.02,0.00,0.02,-0.00,0.00,0.00,0.00
267.335,-0.08,-0.07,0.99,0.02,0.00,0.02,-0.00,-0.00,-0.00,0.00
267.336,-0.07,-0.07,0.99,0.02,0.00,0.02,-0.00,-0.00,-0.00,0.00
267.392,-0.07,-0.07,0.99,0.02,0.00,0.02,0.00,0.00,0.00,0.00
267.395,-0.07,-0.07,0.99,0.02,0.00,0.02,0.00,0.00,0.00,0.00
267.396,-0.07,-0.07,0.99,0.00,0.00,0.01,0.00,0.00,0.00,0.00
267.452,-0.07,-0.07,0.99,0.00,0.00,0.01,0.00,0.00,0.00,0.00
267.454,-0.07,-0.07,0.99,0.00,0.00,0.01,-0.00,-0.00,-0.00,0.00
267.456,-0.07,-0.07,0.99,0.01,0.01,0.01,-0.00,-0.00,-0.00,0.00
267.571,-0.07,-0.07,0.99,0.01,0.01,0.01,-0.00,-0.00,-0.00,0.00
267.574,-0.07,-0.07,0.99,0.01,0.01,0.01,0.00,-0.00,-0.00,0.00
267.576,-0.07,-0.07,0.99,0.00,-0.01,0.02,0.00,-0.00,-0.00,0.00
267.63,-0.07,-0.07,0.99,0.00,-0.01,0.02,0.00,-0.00,-0.00,0.00
267.632,-0.07,-0.07,0.99,0.00,-0.01,0.02,-0.00,0.00,0.00,0.00
267.633,-0.07,-0.07,0.99,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00
267.691,-0.07,-0.07,0.99,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00
267.693,-0.07,-0.07,0.99,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00
267.695,-0.07,-0.07,0.99,0.01,0.00,0.01,0.00,0.00,-0.00,0.00
267.749,-0.08,-0.07,0.99,0.01,0.00,0.01,0.00,0.00,-0.00,0.00
267.751,-0.08,-0.07,0.99,0.01,0.00,0.01,0.00,0.00,-0.00,0.00
267.752,-0.08,-0.07,0.99,-0.01,0.00,0.00,0.00,0.00,-0.00,0.00
267.811,-0.08,-0.07,0.99,-0.01,0.00,0.00,0.00,0.00,-0.00,0.00
267.815,-0.08,-0.07,0.99,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
267.816,-0.08,-0.07,0.99,-0.00,0.01,-0.00,0.00,0.00,0.00,0.00
267.87,-0.08,-0.07,0.99,-0.00,0.01,-0.00,0.00,0.00,-0.00,0.00
267.873,-0.08,-0.07,0.99,-0.00,0.01,-0.00,0.00,0.00,-0.00,0.00
267.875,-0.08,-0.07,0.99,-0.00,0.01,0.02,0.00,0.00,-0.00,0.00
267.929,-0.08,-0.07,0.99,-0.00,0.01,0.02,-0.00,0.00,0.00,0.00
267.932,-0.08,-0.07,0.99,-0.00,0.01,-0.01,-0.00,0.00,0.00,0.00
267.933,-0.08,-0.07,0.99,-0.00,0.01,-0.01,-0.00,0.00,0.00,0.00
267.99,-0.08,-0.07,0.99,-0.00,0.01,-0.01,-0.00,0.00,-0.00,0.00
267.992,-0.07,-0.07,0.99,-0.00,0.01,-0.01,-0.00,0.00,-0.00,0.00
267.994,-0.07,-0.07,0.99,0.02,0.01,-0.02,-0.00,0.00,-0.00,0.00
268.112,-0.07,-0.07,0.98,0.02,0.01,-0.02,-0.00,0.00,-0.00,0.00
268.115,-0.07,-0.07,0.98,0.02,0.01,-0.02,-0.00,0.00,0.00,0.00
268.117,-0.07,-0.07,0.98,0.02,-0.01,-0.06,-0.00,0.00,0.00,0.00
268.168,-0.07,-0.07,0.98,0.02,-0.01,-0.06,-0.00,0.00,0.00,0.00
268.17,-0.07,-0.07,0.98,0.02,-0.01,-0.06,-0.00,0.00,-0.00,0.00
268.171,-0.07,-0.07,0.98,0.03,0.01,-0.09,-0.00,0.00,-0.00,0.00
268.231,-0.07,-0.07,0.98,0.03,0.01,-0.09,-0.00,0.00,-0.00,0.00
268.234,-0.07,-0.07,0.98,0.03,0.01,-0.09,-0.00,0.00,-0.00,0.00
268.234,-0.07,-0.07,0.98,0.01,0.00,-0.11,-0.00,0.00,-0.00,0.00
268.288,-0.07,-0.07,0.97,0.01,0.00,-0.11,-0.00,0.00,-0.00,0.00
268.289,-0.07,-0.07,0.97,0.01,0.00,-0.11,-0.00,0.00,0.00,0.00
268.289,-0.07,-0.07,0.97,0.01,0.01,-0.11,-0.00,0.00,0.00,0.00
268.348,-0.07,-0.07,0.98,0.01,0.01,-0.11,-0.00,0.00,0.00,0.00
268.352,-0.07,-0.07,0.98,0.01,0.01,-0.11,-0.00,0.00,-0.00,0.00
268.354,-0.07,-0.07,0.98,0.00,-0.00,-0.07,-0.00,0.00,-0.00,0.00
268.41,-0.07,-0.07,0.98,0.00,-0.00,-0.07,-0.00,0.00,0.00,0.00
268.412,-0.07,-0.07,0.98,0.00,-0.00,-0.07,-0.00,0.00,0.00,0.00
268.413,-0.07,-0.07,0.98,0.00,0.00,-0.02,-0.00,0.00,0.00,0.00
268.467,-0.07,-0.08,0.99,0.00,0.00,-0.02,-0.00,0.00,0.00,0.00
268.47,-0.07,-0.08,0.99,0.00,0.00,-0.02,-0.00,0.00,-0.00,0.00
268.471,-0.07,-0.08,0.99,0.00,-0.01,0.03,-0.00,0.00,-0.00,0.00
268.532,-0.07,-0.08,0.99,0.00,-0.01,0.03,-0.00,0.00,0.00,0.00
268.535,-0.08,-0.08,0.99,0.00,-0.01,0.03,-0.00,0.00,0.00,0.00
268.536,-0.08,-0.08,0.99,-0.02,-0.01,0.08,-0.00,0.00,0.00,0.00
268.586,-0.08,-0.08,1.00,-0.02,-0.01,0.08,-0.00,0.00,0.00,0.00
268.59,-0.08,-0.08,1.00,-0.02,-0.01,0.08,0.00,-0.00,0.00,0.00
268.592,-0.08,-0.08,1.00,-0.01,-0.02,0.13,0.00,-0.00,0.00,0.00
268.664,-0.08,-0.08,1.00,-0.01,-0.02,0.13,0.00,-0.00,0.00,0.00
268.667,-0.08,-0.08,1.00,-0.01,-0.02,0.13,0.00,-0.00,0.00,0.00
268.668,-0.08,-0.08,1.00,-0.04,-0.01,0.15,0.00,-0.00,0.00,0.00
268.724,-0.08,-0.08,1.00,-0.04,-0.01,0.15,0.00,0.00,0.00,0.00
268.726,-0.08,-0.08,1.00,-0.04,-0.00,0.14,0.00,0.00,0.00,0.00
268.727,-0.08,-0.07,1.01,-0.04,-0.00,0.14,0.00,0.00,0.00,0.00
268.785,-0.08,-0.07,1.01,-0.04,-0.00,0.14,0.00,0.00,0.00,0.00
268.787,-0.08,-0.07,1.01,-0.04,-0.00,0.14,0.00,-0.00,-0.00,0.00
268.788,-0.08,-0.07,1.01,-0.03,-0.00,0.13,0.00,-0.00,-0.00,0.00
268.864,-0.08,-0.07,1.00,-0.03,-0.00,0.13,0.00,-0.00,-0.00,0.00
268.866,-0.08,-0.07,1.00,-0.03,-0.00,0.13,-0.00,-0.00,0.00,0.00
268.866,-0.08,-0.07,1.00,-0.04,0.01,0.10,-0.00,-0.00,0.00,0.00
268.924,-0.08,-0.07,1.00,-0.04,0.01,0.10,-0.00,-0.00,0.00,0.00
268.927,-0.08,-0.07,1.00,-0.04,0.01,0.10,-0.00,-0.00,0.00,0.00
268.928,-0.08,-0.07,1.00,-0.02,0.01,0.05,-0.00,-0.00,0.00,0.00
268.985,-0.08,-0.07,1.00,-0.02,0.01,0.05,-0.00,-0.00,0.00,0.00
269.018,-0.08,-0.07,1.00,-0.02,0.01,0.01,-0.00,-0.00,0.00,0.00
269.019,-0.08,-0.07,1.00,-0.02,0.01,0.01,-0.00,-0.00,0.00,0.00
269.062,-0.08,-0.07,0.99,-0.02,0.01,0.01,-0.00,-0.00,0.00,0.00
269.064,-0.08,-0.07,0.99,-0.02,0.01,0.01,-0.00,-0.00,-0.00,0.00
269.065,-0.08,-0.07,0.99,-0.01,0.02,-0.07,-0.00,-0.00,-0.00,0.00
269.125,-0.07,-0.07,0.98,-0.01,0.02,-0.07,-0.00,-0.00,-0.00,0.00
269.127,-0.07,-0.07,0.98,-0.01,0.02,-0.07,-0.00,-0.00,-0.00,0.00
269.127,-0.07,-0.07,0.98,0.02,0.01,-0.14,-0.00,-0.00,-0.00,0.00
269.203,-0.07,-0.07,0.96,0.02,0.01,-0.14,-0.00,-0.00,-0.00,0.00
269.205,-0.07,-0.07,0.96,0.02,0.01,-0.14,-0.00,-0.00,0.00,0.00
269.207,-0.07,-0.07,0.96,0.04,0.01,-0.24,-0.00,-0.00,0.00,0.00
269.262,-0.07,-0.07,0.96,0.04,0.01,-0.24,-0.00,-0.00,0.00,0.00
269.264,-0.07,-0.07,0.96,0.04,0.01,-0.24,-0.00,-0.00,-0.00,0.00
269.264,-0.07,-0.07,0.96,0.05,0.00,-0.26,-0.00,-0.00,-0.00,0.00
269.326,-0.07,-0.07,0.96,0.05,0.00,-0.26,-0.00,-0.00,-0.00,0.00
269.329,-0.07,-0.07,0.96,0.05,0.00,-0.26,-0.00,-0.00,0.00,0.00
269.331,-0.07,-0.07,0.96,0.05,0.01,-0.24,-0.00,-0.00,0.00,0.00
269.417,-0.07,-0.07,0.96,0.05,0.01,-0.24,-0.00,-0.00,0.00,0.00
269.419,-0.07,-0.07,0.96,0.05,0.01,-0.24,0.00,-0.00,0.00,0.00
269.421,-0.07,-0.07,0.96,0.03,0.02,-0.18,0.00,-0.00,0.00,0.00
269.462,-0.07,-0.07,0.97,0.03,0.02,-0.18,0.00,-0.00,0.00,0.00
269.464,-0.07,-0.07,0.97,0.02,0.00,-0.08,0.00,-0.00,0.00,0.00
269.465,-0.07,-0.07,0.97,0.02,0.00,-0.08,0.00,-0.00,-0.00,0.00
269.535,-0.07,-0.07,0.99,0.02,0.00,-0.08,0.00,-0.00,-0.00,0.00
269.537,-0.07,-0.07,0.99,0.02,0.00,-0.08,0.00,0.00,0.00,0.00
269.538,-0.07,-0.07,0.99,0.01,0.00,0.05,0.00,0.00,0.00,0.00
269.601,-0.07,-0.07,1.00,0.01,0.00,0.05,0.00,0.00,0.00,0.00
269.605,-0.07,-0.07,1.00,0.01,0.00,0.20,0.00,0.00,0.00,0.00
269.606,-0.07,-0.07,1.00,0.01,0.00,0.20,0.00,0.00,-0.00,0.00
269.661,-0.07,-0.07,1.02,0.01,0.00,0.20,0.00,0.00,-0.00,0.00
269.663,-0.07,-0.07,1.02,0.01,0.00,0.20,0.00,0.00,0.00,0.00
269.664,-0.07,-0.07,1.02,-0.00,-0.00,0.29,0.00,0.00,0.00,0.00
269.735,-0.07,-0.07,1.02,-0.00,-0.00,0.29,0.00,0.00,0.00,0.00
269.737,-0.07,-0.07,1.02,-0.01,-0.01,0.32,0.00,0.00,0.00,0.00
269.739,-0.07,-0.07,1.02,-0.01,-0.01,0.32,-0.00,0.00,-0.00,0.00
269.801,-0.08,-0.07,1.02,-0.01,-0.01,0.32,-0.00,0.00,-0.00,0.00
269.804,-0.08,-0.07,1.02,-0.02,-0.01,0.26,-0.00,0.00,-0.00,0.00
269.805,-0.08,-0.07,1.02,-0.02,-0.01,0.26,-0.00,0.00,0.00,0.00
269.859,-0.08,-0.07,1.01,-0.02,-0.01,0.26,-0.00,0.00,0.00,0.00
269.861,-0.08,-0.07,1.01,-0.02,-0.01,0.26,-0.00,0.00,0.00,0.00
269.862,-0.08,-0.07,1.01,-0.03,-0.00,0.16,-0.00,0.00,0.00,0.00
269.933,-0.08,-0.08,1.00,-0.03,-0.00,0.16,-0.00,0.00,0.00,0.00
269.935,-0.08,-0.08,1.00,-0.03,-0.00,0.16,-0.00,0.00,-0.00,0.00
269.937,-0.08,-0.08,1.00,-0.05,-0.01,0.06,-0.00,0.00,-0.00,0.00
269.999,-0.08,-0.08,0.99,-0.05,-0.01,0.06,-0.00,0.00,-0.00,0.00
270.002,-0.08,-0.08,0.99,-0.04,-0.01,-0.07,-0.00,0.00,-0.00,0.00
270.004,-0.08,-0.08,0.99,-0.04,-0.01,-0.07,-0.00,0.00,0.00,0.00
270.059,-0.08,-0.08,0.98,-0.04,-0.01,-0.07,-0.00,0.00,0.00,0.00
270.061,-0.08,-0.08,0.98,-0.04,-0.01,-0.07,-0.00,-0.00,-0.00,0.00
270.062,-0.08,-0.08,0.98,-0.03,-0.01,-0.15,-0.00,-0.00,-0.00,0.00
270.132,-0.08,-0.08,0.97,-0.03,-0.01,-0.15,-0.00,-0.00,-0.00,0.00
270.135,-0.08,-0.08,0.97,-0.03,-0.01,-0.15,-0.00,-0.00,0.00,0.00
270.136,-0.08,-0.08,0.97,-0.02,-0.03,-0.21,-0.00,-0.00,0.00,0.00
270.199,-0.08,-0.08,0.97,-0.02,-0.03,-0.21,-0.00,-0.00,0.00,0.00
270.202,-0.08,-0.08,0.97,-0.02,-0.03,-0.21,-0.00,-0.00,-0.00,0.00
270.204,-0.08,-0.08,0.97,-0.01,-0.05,-0.21,-0.00,-0.00,-0.00,0.00
270.259,-0.08,-0.08,0.97,-0.01,-0.05,-0.21,-0.00,-0.00,-0.00,0.00
270.261,-0.08,-0.08,0.97,-0.01,-0.05,-0.21,-0.00,-0.00,-0.00,0.00
270.262,-0.08,-0.08,0.97,-0.00,-0.07,-0.18,-0.00,-0.00,-0.00,0.00
270.331,-0.07,-0.09,0.97,-0.00,-0.07,-0.18,-0.00,-0.00,-0.00,0.00
270.334,-0.07,-0.09,0.97,-0.00,-0.07,-0.18,-0.00,-0.00,-0.00,0.00
270.335,-0.07,-0.09,0.97,0.01,-0.09,-0.11,-0.00,-0.00,-0.00,0.00
270.398,-0.08,-0.09,0.98,0.01,-0.09,-0.11,-0.00,-0.00,-0.00,0.00
270.401,-0.08,-0.09,0.98,0.01,-0.09,-0.11,-0.00,-0.00,-0.00,0.00
270.403,-0.08,-0.09,0.98,-0.01,-0.11,-0.01,-0.00,-0.00,-0.00,0.00
270.456,-0.07,-0.09,0.99,-0.01,-0.11,-0.01,-0.00,-0.00,-0.00,0.00
270.458,-0.07,-0.09,0.99,-0.01,-0.11,-0.01,-0.00,-0.00,0.00,0.00
270.459,-0.07,-0.09,0.99,0.00,-0.13,0.06,-0.00,-0.00,0.00,0.00
270.517,-0.07,-0.10,1.00,0.00,-0.13,0.06,-0.00,-0.00,0.00,0.00
270.518,-0.07,-0.10,1.00,0.01,-0.13,0.08,-0.00,-0.00,0.00,0.00
270.519,-0.07,-0.10,1.00,0.01,-0.13,0.08,-0.00,-0.00,-0.00,0.00
270.597,-0.07,-0.10,1.00,0.01,-0.13,0.08,-0.00,-0.00,-0.00,0.00
270.601,-0.07,-0.10,1.00,0.01,-0.13,0.08,-0.00,-0.00,0.00,0.00
270.605,-0.07,-0.10,1.00,0.02,-0.14,0.10,-0.00,-0.00,0.00,0.00
270.656,-0.07,-0.10,1.00,0.04,-0.14,0.10,-0.00,-0.00,0.00,0.00
270.657,-0.07,-0.10,1.00,0.04,-0.14,0.10,-0.00,-0.00,0.00,0.00
270.658,-0.07,-0.10,1.00,0.04,-0.14,0.10,-0.00,-0.00,-0.00,0.00
270.745,-0.07,-0.10,1.00,0.04,-0.14,0.10,-0.00,0.00,0.00,0.00
270.748,-0.07,-0.10,1.00,0.03,-0.13,0.05,-0.00,0.00,0.00,0.00
270.75,-0.07,-0.10,1.00,0.03,-0.13,0.05,-0.00,0.00,0.00,0.00
270.797,-0.07,-0.10,1.00,0.03,-0.13,0.05,-0.00,-0.00,-0.00,0.00
270.8,-0.07,-0.10,1.00,0.03,-0.13,0.01,-0.00,-0.00,-0.00,0.00
270.802,-0.07,-0.10,0.99,0.03,-0.13,0.01,-0.00,-0.00,-0.00,0.00
270.856,-0.07,-0.10,0.99,0.03,-0.13,0.01,-0.00,-0.00,-0.00,0.00
270.858,-0.07,-0.10,0.99,0.02,-0.12,-0.02,-0.00,-0.00,-0.00,0.00
270.865,-0.07,-0.10,0.99,0.02,-0.12,-0.02,-0.00,0.00,0.00,0.00
270.945,-0.07,-0.10,0.98,0.02,-0.12,-0.02,-0.00,0.00,0.00,0.00
270.948,-0.07,-0.10,0.98,0.03,-0.10,-0.05,-0.00,0.00,0.00,0.00
270.95,-0.07,-0.10,0.98,0.03,-0.10,-0.05,0.00,0.00,0.00,0.00
270.995,-0.07,-0.10,0.98,0.03,-0.10,-0.05,0.00,0.00,-0.00,0.00
270.997,-0.07,-0.10,0.98,0.02,-0.13,-0.06,0.00,0.00,-0.00,0.00
270.999,-0.07,-0.11,0.98,0.02,-0.13,-0.06,0.00,0.00,-0.00,0.00
271.054,-0.07,-0.10,0.98,0.02,-0.13,-0.06,0.00,0.00,-0.00,0.00
271.055,-0.07,-0.10,0.98,0.02,-0.13,-0.06,0.00,0.00,0.00,0.00
271.057,-0.07,-0.10,0.98,0.00,-0.02,-0.06,0.00,0.00,0.00,0.00
271.144,-0.08,-0.11,0.99,0.00,-0.02,-0.06,0.00,0.00,0.00,0.00
271.147,-0.08,-0.11,0.99,0.00,-0.02,-0.06,0.00,0.00,-0.00,0.00
271.149,-0.08,-0.11,0.99,-0.03,-0.13,-0.01,0.00,0.00,-0.00,0.00
271.194,-0.08,-0.10,0.99,-0.03,-0.13,-0.01,0.00,0.00,-0.00,0.00
271.197,-0.08,-0.10,0.99,-0.03,-0.07,-0.01,0.00,0.00,-0.00,0.00
271.222,-0.08,-0.10,0.99,-0.03,-0.07,-0.01,0.00,0.00,0.00,0.00
271.254,-0.08,-0.10,0.98,-0.03,-0.07,-0.01,0.00,0.00,0.00,0.00
271.256,-0.08,-0.10,0.98,-0.03,-0.07,-0.01,-0.00,0.00,0.00,0.00
271.258,-0.08,-0.10,0.98,-0.02,-0.04,-0.02,-0.00,0.00,0.00,0.00
271.335,-0.08,-0.11,0.98,-0.02,-0.04,-0.02,-0.00,0.00,0.00,0.00
271.336,-0.08,-0.11,0.98,-0.02,-0.04,-0.02,-0.00,0.00,-0.00,0.00
271.336,-0.08,-0.11,0.98,-0.01,-0.06,-0.03,-0.00,0.00,-0.00,0.00
271.393,-0.08,-0.11,0.98,-0.01,-0.06,-0.03,-0.00,0.00,-0.00,0.00
271.396,-0.08,-0.11,0.98,-0.01,-0.06,-0.03,-0.00,0.00,0.00,0.00
271.397,-0.08,-0.11,0.98,-0.02,-0.05,-0.02,-0.00,0.00,0.00,0.00
271.452,-0.08,-0.11,0.98,-0.02,-0.05,-0.02,-0.00,0.00,0.00,0.00
271.454,-0.08,-0.11,0.98,-0.02,-0.05,-0.02,-0.00,-0.00,-0.00,0.00
271.455,-0.08,-0.11,0.98,-0.02,-0.05,-0.02,-0.00,-0.00,-0.00,0.00
271.532,-0.08,-0.10,0.98,-0.02,-0.05,-0.02,-0.00,-0.00,-0.00,0.00
271.535,-0.08,-0.10,0.98,-0.02,-0.05,-0.02,-0.00,-0.00,-0.00,0.00
271.536,-0.08,-0.10,0.98,-0.02,-0.03,-0.01,-0.00,-0.00,-0.00,0.00
271.591,-0.08,-0.11,0.99,-0.02,-0.03,-0.01,-0.00,-0.00,-0.00,0.00
271.593,-0.08,-0.11,0.99,-0.02,-0.03,-0.01,-0.00,-0.00,0.00,0.00
271.593,-0.08,-0.11,0.99,-0.02,-0.05,0.03,-0.00,-0.00,0.00,0.00
271.652,-0.08,-0.11,0.99,-0.02,-0.05,0.03,-0.00,-0.00,0.00,0.00
271.653,-0.08,-0.11,0.99,-0.02,-0.04,0.05,-0.00,-0.00,0.00,0.00
271.653,-0.08,-0.11,0.99,-0.02,-0.04,0.05,-0.00,-0.00,0.00,0.00
271.731,-0.08,-0.11,0.99,-0.02,-0.04,0.05,-0.00,-0.00,0.00,0.00
271.732,-0.08,-0.11,0.99,-0.02,-0.04,0.05,-0.00,-0.00,-0.00,0.00
271.733,-0.08,-0.11,0.99,-0.00,-0.03,0.05,-0.00,-0.00,-0.00,0.00
271.79,-0.08,-0.11,1.00,-0.00,-0.03,0.05,-0.00,-0.00,-0.00,0.00
271.791,-0.08,-0.11,1.00,-0.00,-0.03,0.05,-0.00,-0.00,0.00,0.00
271.792,-0.08,-0.11,1.00,-0.01,-0.05,0.07,-0.00,-0.00,0.00,0.00
271.851,-0.08,-0.11,1.00,-0.01,-0.05,0.07,-0.00,-0.00,0.00,0.00
271.852,-0.08,-0.11,1.00,-0.01,-0.05,0.07,-0.00,-0.00,0.00,0.00
271.852,-0.08,-0.11,1.00,-0.00,-0.03,0.06,-0.00,-0.00,0.00,0.00
271.932,-0.08,-0.11,0.99,-0.00,-0.03,0.06,-0.00,-0.00,0.00,0.00
271.934,-0.08,-0.11,0.99,-0.00,-0.03,0.06,-0.00,-0.00,-0.00,0.00
271.936,-0.08,-0.11,0.99,-0.01,-0.02,0.01,-0.00,-0.00,-0.00,0.00
271.99,-0.07,-0.11,0.99,-0.01,-0.02,0.01,-0.00,-0.00,-0.00,0.00
271.992,-0.07,-0.11,0.99,0.01,-0.02,-0.02,-0.00,-0.00,-0.00,0.00
271.993,-0.07,-0.11,0.99,0.01,-0.02,-0.02,-0.00,-0.00,-0.00,0.00
272.049,-0.07,-0.11,0.98,0.01,-0.02,-0.02,-0.00,-0.00,-0.00,0.00
272.05,-0.07,-0.11,0.98,0.01,-0.02,-0.02,-0.00,0.00,0.00,0.00
272.051,-0.07,-0.11,0.98,0.02,-0.02,-0.05,-0.00,0.00,0.00,0.00
272.13,-0.07,-0.11,0.98,0.02,-0.02,-0.05,-0.00,0.00,0.00,0.00
272.131,-0.07,-0.11,0.98,0.02,-0.02,-0.05,-0.00,0.00,-0.00,0.00
272.132,-0.07,-0.11,0.98,0.03,-0.01,-0.07,-0.00,0.00,-0.00,0.00
272.189,-0.07,-0.10,0.98,0.03,-0.01,-0.07,-0.00,0.00,-0.00,0.00
272.191,-0.07,-0.10,0.98,0.04,0.01,-0.09,-0.00,0.00,-0.00,0.00
272.191,-0.07,-0.10,0.98,0.04,0.01,-0.09,0.00,0.00,0.00,0.00
272.269,-0.07,-0.10,0.98,0.04,0.01,-0.09,0.00,0.00,0.00,0.00
272.272,-0.07,-0.10,0.98,0.04,0.01,-0.09,-0.00,0.00,-0.00,0.00
272.273,-0.07,-0.10,0.98,0.02,0.02,-0.09,-0.00,0.00,-0.00,0.00
272.33,-0.07,-0.10,0.98,0.02,0.02,-0.09,-0.00,0.00,-0.00,0.00
272.333,-0.07,-0.10,0.98,0.02,0.02,-0.09,0.00,0.00,-0.00,0.00
272.335,-0.07,-0.10,0.98,0.01,0.01,-0.04,0.00,0.00,-0.00,0.00
272.388,-0.07,-0.10,0.99,0.01,0.01,-0.04,0.00,0.00,-0.00,0.00
272.39,-0.07,-0.10,0.99,0.01,0.01,-0.04,-0.00,0.00,0.00,0.00
272.391,-0.07,-0.10,0.99,0.00,0.03,0.04,-0.00,0.00,0.00,0.00
